782	96976	1
782	70329	1
782	96972	1
782	96968	1
782	96963	1
782	7984	1
782	96957	1
782	23915	1
782	96948	1
782	96929	1
782	96945	1
782	96940	1
782	85678	1
782	96960	1
782	96924	1
782	96921	1
782	96942	1
782	96925	1
782	7987	1
782	96931	1
782	96922	1
782	96954	1
782	96918	1
782	96923	1
782	19432	1
782	96947	1
782	96981	1
782	96937	1
782	96934	1
782	96974	1
782	96938	1
782	92438	1
782	96926	1
782	96944	1
782	71933	1
782	7986	1
782	96977	1
782	96950	1
782	7971	1
782	96919	1
782	96959	1
782	96979	1
782	22194	1
782	96932	1
782	96939	1
782	96936	1
782	96958	1
782	96935	1
782	96975	1
782	96933	1
782	96920	1
782	7992	1
782	96971	1
782	96953	1
782	96928	1
782	96956	1
782	96917	1
7971	96981	1
7971	96980	1
7971	96978	1
7971	96977	1
7971	96976	1
7971	7987	1
7971	96974	1
7971	70329	1
7971	96973	1
7971	96972	1
7971	96930	1
7971	11715	1
7971	96969	1
7971	96968	1
7971	96967	1
7971	96966	1
7971	96964	1
7971	96963	1
7971	96962	1
7971	7984	1
7971	33295	1
7971	96957	1
7971	54121	1
7971	23915	1
7971	96955	1
7971	96954	1
7971	51843	1
7971	96952	1
7971	96951	1
7971	96950	1
7971	96948	1
7971	96947	1
7971	96929	1
7971	96945	1
7971	96925	1
7971	96942	1
7971	93543	1
7971	96941	1
7971	96940	1
7971	19432	1
7971	96938	1
7971	85678	1
7971	96937	1
7971	96934	1
7971	96931	1
7971	96922	1
7971	95395	1
7971	7989	1
7971	92438	1
7971	96970	1
7971	7986	1
7971	53852	1
7971	96946	1
7971	96960	1
7971	96927	1
7971	96926	1
7971	96944	1
7971	96924	1
7971	71933	1
7971	96923	1
7971	96921	1
7971	96918	1
7971	96919	1
7971	96959	1
7971	96979	1
7971	22194	1
7971	96932	1
7971	96939	1
7971	96936	1
7971	96958	1
7971	96935	1
7971	96943	1
7971	96975	1
7971	96949	1
7971	96933	1
7971	96961	1
7971	96920	1
7971	28352	1
7971	7992	1
7971	96971	1
7971	96953	1
7971	96928	1
7971	96956	1
7971	96965	1
7971	87297	1
7971	96917	1
7984	96976	1
7984	96968	1
7984	51843	1
7984	96924	1
7984	54121	1
7984	70329	1
7984	96970	1
7984	53852	1
7984	96945	1
7984	33295	1
7984	96978	1
7984	96960	1
7984	96951	1
7984	11715	1
7984	96927	1
7984	96963	1
7984	96973	1
7984	96929	1
7984	85678	1
7984	96957	1
7984	96930	1
7984	96921	1
7984	23915	1
7984	95395	1
7984	96940	1
7984	96941	1
7984	96972	1
7984	96948	1
7984	96955	1
7984	96946	1
7984	96980	1
7984	96942	1
7984	96925	1
7984	96964	1
7984	7987	1
7984	96931	1
7984	96922	1
7984	96954	1
7984	96966	1
7984	96918	1
7984	96923	1
7984	19432	1
7984	96947	1
7984	96981	1
7984	96937	1
7984	96934	1
7984	96962	1
7984	96974	1
7984	96938	1
7984	96969	1
7984	92438	1
7984	93543	1
7984	7989	1
7984	96952	1
7984	96926	1
7984	96967	1
7984	96944	1
7984	71933	1
7984	7986	1
7984	96977	1
7984	96950	1
7984	96919	1
7984	96959	1
7984	96979	1
7984	22194	1
7984	96932	1
7984	96939	1
7984	96936	1
7984	96958	1
7984	96935	1
7984	96943	1
7984	96975	1
7984	96949	1
7984	96933	1
7984	96961	1
7984	96920	1
7984	28352	1
7984	7992	1
7984	96971	1
7984	96953	1
7984	96928	1
7984	96956	1
7984	96965	1
7984	87297	1
7984	96917	1
7986	96981	1
7986	96980	1
7986	96978	1
7986	96976	1
7986	7987	1
7986	96974	1
7986	70329	1
7986	96973	1
7986	96972	1
7986	96970	1
7986	11715	1
7986	96969	1
7986	96968	1
7986	96967	1
7986	96966	1
7986	96964	1
7986	96963	1
7986	96962	1
7986	33295	1
7986	96957	1
7986	54121	1
7986	23915	1
7986	96955	1
7986	96954	1
7986	51843	1
7986	96952	1
7986	96951	1
7986	96948	1
7986	96947	1
7986	96929	1
7986	96945	1
7986	96925	1
7986	96942	1
7986	93543	1
7986	96941	1
7986	96940	1
7986	19432	1
7986	96938	1
7986	85678	1
7986	96937	1
7986	96934	1
7986	96931	1
7986	96922	1
7986	95395	1
7986	7989	1
7986	92438	1
7986	96930	1
7986	53852	1
7986	96946	1
7986	96960	1
7986	96927	1
7986	96926	1
7986	96944	1
7986	96924	1
7986	71933	1
7986	96923	1
7986	96921	1
7986	96918	1
7986	96977	1
7986	96950	1
7986	96919	1
7986	96959	1
7986	96979	1
7986	22194	1
7986	96932	1
7986	96939	1
7986	96936	1
7986	96958	1
7986	96935	1
7986	96943	1
7986	96975	1
7986	96949	1
7986	96933	1
7986	96961	1
7986	96920	1
7986	28352	1
7986	7992	1
7986	96971	1
7986	96953	1
7986	96928	1
7986	96956	1
7986	96965	1
7986	87297	1
7986	96917	1
7987	96980	1
7987	96978	1
7987	96976	1
7987	70329	1
7987	96973	1
7987	96972	1
7987	96930	1
7987	11715	1
7987	96968	1
7987	96964	1
7987	96963	1
7987	33295	1
7987	96957	1
7987	54121	1
7987	23915	1
7987	96955	1
7987	51843	1
7987	96951	1
7987	96948	1
7987	96929	1
7987	96945	1
7987	96925	1
7987	96942	1
7987	96941	1
7987	96940	1
7987	85678	1
7987	95395	1
7987	96970	1
7987	53852	1
7987	96946	1
7987	96960	1
7987	96927	1
7987	96924	1
7987	96921	1
7987	96931	1
7987	96922	1
7987	96954	1
7987	96966	1
7987	96918	1
7987	96923	1
7987	19432	1
7987	96947	1
7987	96981	1
7987	96937	1
7987	96934	1
7987	96962	1
7987	96974	1
7987	96938	1
7987	96969	1
7987	92438	1
7987	93543	1
7987	7989	1
7987	96952	1
7987	96926	1
7987	96967	1
7987	96944	1
7987	71933	1
7987	96977	1
7987	96950	1
7987	96919	1
7987	96959	1
7987	96979	1
7987	22194	1
7987	96932	1
7987	96939	1
7987	96936	1
7987	96958	1
7987	96935	1
7987	96943	1
7987	96975	1
7987	96949	1
7987	96933	1
7987	96961	1
7987	96920	1
7987	28352	1
7987	7992	1
7987	96971	1
7987	96953	1
7987	96928	1
7987	96956	1
7987	96965	1
7987	87297	1
7987	96917	1
7989	96960	1
7989	33295	1
7989	96946	1
7989	54121	1
7989	96978	1
7989	93543	1
7989	96941	1
7989	96980	1
7989	96955	1
7989	96968	1
7989	96976	1
7989	92438	1
7989	96930	1
7989	96974	1
7989	53852	1
7989	96957	1
7989	96973	1
7989	96929	1
7989	96964	1
7989	85678	1
7989	96918	1
7989	96970	1
7989	96927	1
7989	96940	1
7989	96951	1
7989	96925	1
7989	95395	1
7989	11715	1
7989	96966	1
7989	96922	1
7989	96962	1
7989	96947	1
7989	96931	1
7989	96969	1
7989	51843	1
7989	96952	1
7989	96926	1
7989	96967	1
7989	96959	1
7989	96936	1
7989	96943	1
7989	96975	1
7989	96949	1
7989	96933	1
7989	96961	1
7989	28352	1
7989	7992	1
7989	96971	1
7989	96953	1
7989	96965	1
